"RECEPTION_ID"|"DOC_ID"|"DELETION_DATE"|"ESTIMATED_TOTAL"|"ESTIMATED_TOTAL_CUR"|"PROCUREMENT_TOTAL"|"PROCUREMENT_TOTAL_CUR"|"FORM"|"COLL_OJ"|"NO_OJ"|"DATE_PUB"|"NO_DOC_OJS"|"URI_DOC"|"LG_ORIG"|"ISO_COUNTRY"|"IA_URL_GENERAL"|"IA_URL_ETENDERING"|"ORIGINAL_CPV_Text"|"ORIGINAL_CPV"|"ORIGINAL_NUTS_Text"|"ORIGINAL_NUTS"|"CA_CE_NUTS_Text"|"CA_CE_NUTS"|"REF_NO_DOC_OJS"|"DS_DATE_DISPATCH"|"DT_DATE_FOR_SUBMISSION"|"AA_AUTHORITY_TYPE"|"AA_AUTHORITY_TYPE_Text"|"TD_DOCUMENT_TYPE"|"TD_DOCUMENT_TYPE_Text"|"NC_CONTRACT_NATURE"|"NC_CONTRACT_NATURE_Text"|"PR_PROC"|"PR_PROC_Text"|"RP_REGULATION"|"RP_REGULATION_Text"|"TY_TYPE_BID"|"TY_TYPE_BID_Text"|"AC_AWARD_CRIT"|"AC_AWARD_CRIT_Text"|"MA_MAIN_ACTIVITIES"|"MA_MAIN_ACTIVITIES_Text"|"HEADING"|"INITIATOR"|"AA_NAME_EN"|"AA_NAME_ORIG"|"LEGAL_BASIS"|"NOTICE_UUID"|"OFFICIALNAME"|"ADDRESS"|"TOWN"|"POSTCODE"|"TITLE"|"SHORT_DESC_ENG"|"SHORT_DESC_ORIGINAL"|"LONG_DESC_ENG"|"LONG_DESC_ORIGINAL"|"CONTRACTOR_OFFICIALNAME_EN"|"CONTRACTOR_OFFICIALNAME_ORIG"|"CONTRACTOR_ADRESS_EN"|"CONTRACTOR_ADRESS_ORIG"|"CONTRACTOR_TOWN_EN"|"CONTRACTOR_TOWN_ORIG"|"CONTRACTOR_PCODE_EN"|"CONTRACTOR_PCODE_ORIG"|"CONTRACTOR_COUNTRY_EN"|"CONTRACTOR_COUNTRY_ORIG"|"CRIT"|"VAL_ESTIMATED_TOTAL"|"VAL_ESTIMATED_TOTAL_CUR"|"VAL_TOTAL"|"VAL_TOTAL_CUR"|"ANZAHL_LOTS"|"namespace"
"20-103797-001"|"102720-2020"|2020-06-06|keine Angabe|keine Angabe|keine Angabe|keine Angabe|F03|S|43|2020-03-02|"2020/S 043-102720"|http://ted.europa.eu/udl?uri=TED:NOTICE:102720-2020:TEXT:EN:HTML|EN|NO|http://www.moss.kommune.no|keine Angabe|Construction work for electricity power lines|45231400|Østfold|NO031|keine Angabe|keine Angabe|"2020/S 034-081554"|2020-02-27|keine Angabe|R|Regional or local Agency/Office|"7"|Contract award notice|"1"|Works|B|Competitive procedure with negotiation|B|European Economic Area (EEA), with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|S|General public services|"03A03"|"03"|MK Eiendom KF|MK Eiendom KF|"32014L0024"|keine Angabe|MK Eiendom KF|Værftsgata 7, Pb. 175|Moss|"1501"|Power Line Contract|Construction of a power line route in Moss.|Construction of a power line route in Moss.|Construction of a power line route in Moss.|Construction of a power line route in Moss.|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|""|keine Angabe|keine Angabe|keine Angabe|keine Angabe|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-103795-001"|"102721-2020"|2020-06-06|keine Angabe|keine Angabe|keine Angabe|keine Angabe|F03|S|43|2020-03-02|"2020/S 043-102721"|http://ted.europa.eu/udl?uri=TED:NOTICE:102721-2020:TEXT:EN:HTML|EN|NO|http://www.moss.kommune.no|keine Angabe|Site preparation work|45100000|Østfold|NO031|keine Angabe|keine Angabe|"2020/S 034-081556"|2020-02-27|keine Angabe|R|Regional or local Agency/Office|"7"|Contract award notice|"1"|Works|B|Competitive procedure with negotiation|B|European Economic Area (EEA), with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|S|General public services|"03A03"|"03"|MK Eiendom KF|MK Eiendom KF|"32014L0024"|keine Angabe|MK Eiendom KF|Værftsgata 7, Pb. 175|Moss|"1501"|Building and Ground work in Mosseporten Transformer Station|Building and ground work in Mosseporten transformer station.|Building and ground work in Mosseporten transformer station.|Building and ground work in Mosseporten transformer station.|Building and ground work in Mosseporten transformer station.|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|""|keine Angabe|keine Angabe|keine Angabe|keine Angabe|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-102213-001"|"102722-2020"|2020-06-05|keine Angabe|keine Angabe|"120000000.00"|NOK|F03|S|43|2020-03-02|"2020/S 043-102722"|http://ted.europa.eu/udl?uri=TED:NOTICE:102722-2020:TEXT:EN:HTML|EN|NO|www.nyeveier.no|keine Angabe|Site preparation work|45100000|Vest-Agder|NO042|keine Angabe|keine Angabe|"2019/S 249-619890"|2020-02-26|keine Angabe|N|National or federal Agency/Office|"7"|Contract award notice|"1"|Works|"1"|Open procedure|B|European Economic Area (EEA), with participation by GPA countries|"9"|Not applicable|"2"|The most economic tender|"8"|Other|"03A03"|"03"|Nye Veier|Nye Veier|"32014L0024"|"28a6a428-2851-4e56-94af-7593cff7f9f2"|Nye Veier|Tangen 76|Kristiansand|"4608"|Framework Agreement, Excavating Contractor — Test Project Archaeology (New Publication)|The contract includes all work that needs to be carried out with an excavator or similar machinery and associated necessary works, in connection with archaeological records, surveys and excavations.|The contract includes all work that needs to be carried out with an excavator or similar machinery and associated necessary works, in connection with archaeological records, surveys and excavations.|Test project archaeology archaeology — excavating contractor.The contract includes all work that needs to be carried out with an excavator or similar machinery and associated necessary works, in connection with archaeological records, surveys and excavations.|Test project archaeology archaeology — excavating contractor.The contract includes all work that needs to be carried out with an excavator or similar machinery and associated necessary works, in connection with archaeological records, surveys and excavations.|Nordbø Maskin AS|Nordbø Maskin AS|Kvernevikveien 109|Kvernevikveien 109|Hafrsfjord|Hafrsfjord|"4049"|"4049"|NO|NO|""|"70000000.00"|NOK|"70000000.00"|NOK|"2"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-102213-001"|"102722-2020"|2020-06-05|keine Angabe|keine Angabe|"120000000.00"|NOK|F03|S|43|2020-03-02|"2020/S 043-102722"|http://ted.europa.eu/udl?uri=TED:NOTICE:102722-2020:TEXT:EN:HTML|EN|NO|www.nyeveier.no|keine Angabe|Site preparation work|45100000|Vest-Agder|NO042|keine Angabe|keine Angabe|"2019/S 249-619890"|2020-02-26|keine Angabe|N|National or federal Agency/Office|"7"|Contract award notice|"1"|Works|"1"|Open procedure|B|European Economic Area (EEA), with participation by GPA countries|"9"|Not applicable|"2"|The most economic tender|"8"|Other|"03A03"|"03"|Nye Veier|Nye Veier|"32014L0024"|"28a6a428-2851-4e56-94af-7593cff7f9f2"|Nye Veier|Tangen 76|Kristiansand|"4608"|Framework Agreement, Excavating Contractor — Test Project Archaeology (New Publication)|The contract includes all work that needs to be carried out with an excavator or similar machinery and associated necessary works, in connection with archaeological records, surveys and excavations.|The contract includes all work that needs to be carried out with an excavator or similar machinery and associated necessary works, in connection with archaeological records, surveys and excavations.|Test project archaeology archaeology — excavating contractor.The framework agreement period is 2 years with an option for 1 + 1 year extension.|Test project archaeology archaeology — excavating contractor.The framework agreement period is 2 years with an option for 1 + 1 year extension.|Nordbø Maskin AS|Nordbø Maskin AS|Kvernevikveien 109|Kvernevikveien 109|Hafrsfjord|Hafrsfjord|"4049"|"4049"|NO|NO|""|"50000000.00"|NOK|"50000000.00"|NOK|"2"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-103529-001"|"102737-2020"|2020-06-06|keine Angabe|keine Angabe|"6800000"|NOK|F03|S|43|2020-03-02|"2020/S 043-102737"|http://ted.europa.eu/udl?uri=TED:NOTICE:102737-2020:TEXT:EN:HTML|EN|NO|http://www.oru.no/orik|keine Angabe|Water meters|38421100|Akershus|NO012|keine Angabe|keine Angabe|"2019/S 248-617116"|2020-02-27|keine Angabe|R|Regional or local Agency/Office|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|B|European Economic Area (EEA), with participation by GPA countries|"9"|Not applicable|"2"|The most economic tender|S|General public services|"03B03"|"03"|Øvre Romerike Innkjøpssamarbeid|Øvre Romerike Innkjøpssamarbeid|"32014L0024"|keine Angabe|Øvre Romerike Innkjøpssamarbeid|Furusetgt 12|Jessheim|"2050"|Water Meters|ØRIK invites tenderers to an open tender competition for the delivery of water meters for the municipalities of: Eidsvoll, Gjerdrum, Hurdal, Nannestad, Nes and Ullensaker.See the requirement specifications for further information.|ØRIK invites tenderers to an open tender competition for the delivery of water meters for the municipalities of: Eidsvoll, Gjerdrum, Hurdal, Nannestad, Nes and Ullensaker.See the requirement specifications for further information.|ØRIK invites tenderers to an open tender competition for the delivery of water meters for the municipalities of: Eidsvoll, Gjerdrum, Hurdal, Nannestad, Nes and Ullensaker.See the requirement specifications for further information.|ØRIK invites tenderers to an open tender competition for the delivery of water meters for the municipalities of: Eidsvoll, Gjerdrum, Hurdal, Nannestad, Nes and Ullensaker.See the requirement specifications for further information.|Axflow AS|Axflow AS|lilleakerveien 10|lilleakerveien 10|Oslo|Oslo|"0283"|"0283"|NO|NO|""|"6800000"|NOK|"6800000"|NOK|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-103019-001"|"102738-2020"|2020-06-06|keine Angabe|keine Angabe|"10000000.00"|NOK|F03|S|43|2020-03-02|"2020/S 043-102738"|http://ted.europa.eu/udl?uri=TED:NOTICE:102738-2020:TEXT:EN:HTML|EN|NO|https://permalink.mercell.com/107324322.aspx|keine Angabe|Toilet and kitchen linen|39514000|Akershus|NO012|keine Angabe|keine Angabe|"2019/S 204-498119"|2020-02-27|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"6"|European Economic Area (EEA)|"9"|Not applicable|"2"|The most economic tender|S|General public services|"03B03"|"03"|Oppegård Kommune|Oppegård Kommune|"32014L0024"|keine Angabe|Oppegård Kommune|Postboks 510|Kolbotn|"1411"|Nursing Home Textiles|A framework agreement will be established for supplementary purchase of textiles for the majority of the municipal nursing homes, but also to other entities such as for e.g. nursery schools.This procurement is a collaboration between the Nursing Home Agency in Oslo Municipality, Nesodden, Vestby, Ås, Ski and Oppegård Municipalities.|A framework agreement will be established for supplementary purchase of textiles for the majority of the municipal nursing homes, but also to other entities such as for e.g. nursery schools.This procurement is a collaboration between the Nursing Home Agency in Oslo Municipality, Nesodden, Vestby, Ås, Ski and Oppegård Municipalities.|The textiles include i.a. duvets, pillows, bedding, sheets,water-proof cloths, etc. and baby-bibs for nursery schools. For a comprehensive list, see Annex 1, the contracting authority's requirement specification.The exception is work clothing, bedspreads of upholstery fabric, upholstery fabrics and curtains.|The textiles include i.a. duvets, pillows, bedding, sheets,water-proof cloths, etc. and baby-bibs for nursery schools. For a comprehensive list, see Annex 1, the contracting authority's requirement specification.The exception is work clothing, bedspreads of upholstery fabric, upholstery fabrics and curtains.|Sverre W. Monsen AS|Sverre W. Monsen AS|Postboks 55 Laksevåg|Postboks 55 Laksevåg|Bergen|Bergen|"5847"|"5847"|NO|NO|""|keine Angabe|keine Angabe|"10000000.00"|NOK|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-104757-001"|"102739-2020"|2020-06-06|keine Angabe|keine Angabe|"1687940"|NOK|F03|S|43|2020-03-02|"2020/S 043-102739"|http://ted.europa.eu/udl?uri=TED:NOTICE:102739-2020:TEXT:EN:HTML|EN|NO|http://www.sarpsborg.com|keine Angabe|Wheeled loaders|34144710|Østfold|NO031|keine Angabe|keine Angabe|"2019/S 164-403917"|2020-02-27|keine Angabe|R|Regional or local Agency/Office|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|B|European Economic Area (EEA), with participation by GPA countries|"9"|Not applicable|"2"|The most economic tender|S|General public services|"03B03"|"03"|Sarpsborg kommune|Sarpsborg kommune|"32014L0024"|keine Angabe|Sarpsborg kommune|Postboks 237|Sarpsborg|"1702"|Wheeled Loader for Gatedalen miljøanlegg [Gatedalen Environmental Plant]|In accordance with the Act and Public Procurement Regulations, Sarpsborg municipality (hereafter referred to as the contracting authority) invites tenderers to participate in an open tender competition for the delivery of a wheeled loader to Gatedalen Environmental Plant.|In accordance with the Act and Public Procurement Regulations, Sarpsborg municipality (hereafter referred to as the contracting authority) invites tenderers to participate in an open tender competition for the delivery of a wheeled loader to Gatedalen Environmental Plant.|In accordance with the Act and Public Procurement Regulations, Sarpsborg municipality (hereafter referred to as the contracting authority) invites tenderers to participate in an open tender competition for the delivery of a wheeled loader to Gatedalen Environmental Plant.|In accordance with the Act and Public Procurement Regulations, Sarpsborg municipality (hereafter referred to as the contracting authority) invites tenderers to participate in an open tender competition for the delivery of a wheeled loader to Gatedalen Environmental Plant.|Volvo Maskin AS|Volvo Maskin AS|Mellomåsvn 1|Mellomåsvn 1|Kolbotn|Kolbotn|"1410"|"1410"|NO|NO|""|"1687940"|NOK|"1687940"|NOK|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-104903-001"|"102740-2020"|2020-06-07|keine Angabe|keine Angabe|"60500000.00"|NOK|F03|S|43|2020-03-02|"2020/S 043-102740"|http://ted.europa.eu/udl?uri=TED:NOTICE:102740-2020:TEXT:EN:HTML|EN|NO|https://permalink.mercell.com/114591881.aspx|keine Angabe|Electric coffee makers|39711310|NORGE|NO|keine Angabe|keine Angabe|"2019/S 190-463252"|2020-02-28|keine Angabe|"1"|Ministry or any other national or federal authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|B|European Economic Area (EEA), with participation by GPA countries|"9"|Not applicable|"2"|The most economic tender|D|Defence|"03B03"|"03"|Forsvarsbygg|Forsvarsbygg|"32014L0024"|keine Angabe|Forsvarsbygg|Grev Wedels plass 5|Oslo|"0151"|R00691 and R00842 — Framework Agreement for the Hire of Coffee Machines and Water Dispensers|The framework agreement is for the hire of coffee machines and water dispensers.The coffee machines must use coffee beans to brew fresh coffee. All parts of the coffee beans must be used.There must be a possibility for tapping hot water from the coffee machines and several types of coffee/coffee drinks must be offered. Separate taps for coffee drinks and water.The water dispensers must offer carbonated water and still water.Tenders may be submitted for 1 or both of the lots given below:Lot 1: North Norway, from and including Nordland and northwards;Lot 2: South Norway, from and including Trøndelag and southwards.Each lot will be evaluated separately as an independent procurement.The contracting authority: The Norwegian Defence Estates Agency.The following organisations have an option to enter the framework agreement:— The Norwegian Armed Forces;— The Norwegian Defence Research Establishment (FFI);— The Norwegian Defence Materiel Agency (FMA).|The framework agreement is for the hire of coffee machines and water dispensers.The coffee machines must use coffee beans to brew fresh coffee. All parts of the coffee beans must be used.There must be a possibility for tapping hot water from the coffee machines and several types of coffee/coffee drinks must be offered. Separate taps for coffee drinks and water.The water dispensers must offer carbonated water and still water.Tenders may be submitted for 1 or both of the lots given below:Lot 1: North Norway, from and including Nordland and northwards;Lot 2: South Norway, from and including Trøndelag and southwards.Each lot will be evaluated separately as an independent procurement.The contracting authority: The Norwegian Defence Estates Agency.The following organisations have an option to enter the framework agreement:— The Norwegian Armed Forces;— The Norwegian Defence Research Establishment (FFI);— The Norwegian Defence Materiel Agency (FMA).|Floor mounted and bench models are requested. The majority of the hired coffee machines will be floor standing models.Systems containing disposable capsules are not requested.The coffee from the machines must free of charge for our users and we do not accept tenders containing coffee machines with payment systems.If tenders are submitted for both lots, the same type of machines must be offered for both areas.|Floor mounted and bench models are requested. The majority of the hired coffee machines will be floor standing models.Systems containing disposable capsules are not requested.The coffee from the machines must free of charge for our users and we do not accept tenders containing coffee machines with payment systems.If tenders are submitted for both lots, the same type of machines must be offered for both areas.|Lindbak AS|Lindbak AS|keine Angabe|keine Angabe|Trondheim|Trondheim|keine Angabe|keine Angabe|NO|NO|""|keine Angabe|keine Angabe|"60500000.00"|NOK|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-104901-001"|"102741-2020"|2020-06-07|keine Angabe|keine Angabe|"4896500.00"|NOK|F03|S|43|2020-03-02|"2020/S 043-102741"|http://ted.europa.eu/udl?uri=TED:NOTICE:102741-2020:TEXT:EN:HTML|EN|NO|https://permalink.mercell.com/103775887.aspx|keine Angabe|Radiography devices|33111600|Sogn og Fjordane|NO052|keine Angabe|keine Angabe|"2019/S 074-176726"|2020-02-28|keine Angabe|"6"|Body governed by public law|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"6"|European Economic Area (EEA)|"9"|Not applicable|"2"|The most economic tender|H|Health|"03B03"|"03"|Sykehusinnkjøp HF|Sykehusinnkjøp HF|"32014L0024"|keine Angabe|Sykehusinnkjøp HF|Postboks 40|Vadsø|"9811"|Moveable X-ray Apparatuses, Digital, Førde Health Trust|The contracting authority requests 2 digital, moveable X-ray apparatuses. Each apparatus shall include a large wireless detector. A small wireless detector that can be split between the apparatuses shall also be included in the tender.|The contracting authority requests 2 digital, moveable X-ray apparatuses. Each apparatus shall include a large wireless detector. A small wireless detector that can be split between the apparatuses shall also be included in the tender.|The equipment shall be used for thorax and trauma examinations in all the hospital's departments for examinations on all patient groups, from premature babies in incubators to bedridden adult obese patients. The equipment shall be used for critical situations with a high workload and must therefore have a short start-up time and a quick examination time. The equipment must be reliable and easy to handle and transport and easy to adjust.See Annex 2 — the requirements specification for more detailed information.|The equipment shall be used for thorax and trauma examinations in all the hospital's departments for examinations on all patient groups, from premature babies in incubators to bedridden adult obese patients. The equipment shall be used for critical situations with a high workload and must therefore have a short start-up time and a quick examination time. The equipment must be reliable and easy to handle and transport and easy to adjust.See Annex 2 — the requirements specification for more detailed information.|Swemac Vision AB|Swemac Vision AB|Cobolgatan 1|Cobolgatan 1|Linköping|Linköping|"58335"|"58335"|SE|SE|""|keine Angabe|keine Angabe|"4896500.00"|NOK|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-104904-001"|"102742-2020"|2020-06-07|keine Angabe|keine Angabe|"2400000.00"|NOK|F03|S|43|2020-03-02|"2020/S 043-102742"|http://ted.europa.eu/udl?uri=TED:NOTICE:102742-2020:TEXT:EN:HTML|EN|NO|https://permalink.mercell.com/117893183.aspx|keine Angabe|Live plants, bulbs, roots, cuttings and slips|3121100|Akershus|NO012|keine Angabe|keine Angabe|"2019/S 240-590248"|2020-02-28|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|B|European Economic Area (EEA), with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|S|General public services|"03B03"|"03"|Bærum Kommune|Bærum Kommune|"32014L0024"|keine Angabe|Bærum Kommune|Postboks 700|Sandvika|"1304"|Framework Agreement for the Procurement of Summer Flowers and Autumn Plants|The objective of the framework agreement is to ensure the municipality's requirements for annual summer flowers and autumn plants to be planted in municipal parks, graveyards and other properties.|The objective of the framework agreement is to ensure the municipality's requirements for annual summer flowers and autumn plants to be planted in municipal parks, graveyards and other properties.|Bærum Municipality would like to enter into an agreement with 1 supplier. The objective of the agreement is to ensure the municipality's requirements for procurements of annual summer flowers and autumn plants for planting in the municipal parks and graveyards. The agreement period is 2 years with an option for extension for 1 or more times, for up to 2 years. The total agreement period with options is 4 years.|Bærum Municipality would like to enter into an agreement with 1 supplier. The objective of the agreement is to ensure the municipality's requirements for procurements of annual summer flowers and autumn plants for planting in the municipal parks and graveyards. The agreement period is 2 years with an option for extension for 1 or more times, for up to 2 years. The total agreement period with options is 4 years.|Gjennestad Drift|Gjennestad Drift|Gjennestad|Gjennestad|Stokke|Stokke|"3160"|"3160"|NO|NO|""|keine Angabe|keine Angabe|"2400000.00"|NOK|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-104859-001"|"102743-2020"|2020-06-07|keine Angabe|keine Angabe|"1600000"|NOK|F03|S|43|2020-03-02|"2020/S 043-102743"|http://ted.europa.eu/udl?uri=TED:NOTICE:102743-2020:TEXT:EN:HTML|EN|NO|http://www.kystverket.no/|keine Angabe|Software package and information systems|48000000|Nordland|NO071|keine Angabe|keine Angabe|"2019/S 123-301805"|2020-02-28|keine Angabe|N|National or federal Agency/Office|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|B|European Economic Area (EEA), with participation by GPA countries|"9"|Not applicable|"2"|The most economic tender|S|General public services|"03B03"|"03"|Kystverket|Kystverket|"32014L0024"|keine Angabe|Kystverket|Finnesv. 14|Kabelvåg|"8310"|Procurement of Digital Interaction System for Kystverket's [the Norwegian Coastal Administration's] Project (Project Hotel)|Kystverket [the Norwegian Coastal Administration] needs to digitise the implementation phase of our project, including contracts and will therefore procure a system for interaction/project hotel.|Kystverket [the Norwegian Coastal Administration] needs to digitise the implementation phase of our project, including contracts and will therefore procure a system for interaction/project hotel.|Kystverket [the Norwegian Coastal Administration] needs to digitise the implementation phase of our project, including contracts and will therefore procure a system for interaction/project hotel.|Kystverket [the Norwegian Coastal Administration] needs to digitise the implementation phase of our project, including contracts and will therefore procure a system for interaction/project hotel.|Symetri Collaboration AS|Symetri Collaboration AS|Hoffsveien 1C|Hoffsveien 1C|Oslo|Oslo|"0275"|"0275"|NO|NO|""|keine Angabe|keine Angabe|"1600000"|NOK|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
